ID,CATEGORY
40705,eyeglasses
40706,banana
40707,chair
40708,nose
40709,violin
40710,pig
40711,hand
40712,chair
40713,eyeglasses
40714,eyeglasses
40715,chair
40716,chair
40717,foot
40718,pig
40719,eyeglasses
40720,nose
40721,chair
40722,bulldozer
40723,foot
40724,foot
40725,eyeglasses
40726,banana
40727,spider
40728,keyboard
40729,bulldozer
40730,eyeglasses
40731,foot
40732,violin
40733,banana
40734,foot
40735,bulldozer
40736,spider
40737,skyscraper
40738,hand
40739,banana
40740,foot
40741,violin
40742,foot
40743,bulldozer
40744,banana
40745,laptop
40746,laptop
40747,chair
40748,chair
40749,skyscraper
40750,skyscraper
40751,eyeglasses
40752,snowman
40753,keyboard
40754,keyboard
40755,hand
40756,violin
40757,banana
40758,bulldozer
40759,violin
40760,keyboard
40761,nose
40762,eyeglasses
40763,hand
40764,laptop
40765,pig
40766,violin
40767,hand
40768,nose
40769,laptop
40770,bulldozer
40771,skyscraper
40772,laptop
40773,banana
40774,laptop
40775,nose
40776,bulldozer
40777,bulldozer
40778,keyboard
40779,bulldozer
40780,keyboard
40781,chair
40782,chair
40783,keyboard
40784,eyeglasses
40785,hand
40786,skyscraper
40787,skyscraper
40788,harp
40789,skyscraper
40790,violin
40791,foot
40792,bulldozer
40793,eyeglasses
40794,bulldozer
40795,bulldozer
40796,eyeglasses
40797,pig
40798,pig
40799,skyscraper
40800,skyscraper
40801,eyeglasses
40802,eyeglasses
40803,eyeglasses
40804,eyeglasses
40805,bulldozer
40806,snowman
40807,bulldozer
40808,chair
40809,hand
40810,keyboard
40811,eyeglasses
40812,harp
40813,laptop
40814,keyboard
40815,hand
40816,chair
40817,eyeglasses
40818,bulldozer
40819,violin
40820,banana
40821,eyeglasses
40822,skyscraper
40823,skyscraper
40824,eyeglasses
40825,nose
40826,hand
40827,banana
40828,violin
40829,pig
40830,laptop
40831,keyboard
40832,chair
40833,spider
40834,snowman
40835,eyeglasses
40836,spider
40837,chair
40838,violin
40839,bulldozer
40840,keyboard
40841,laptop
40842,skyscraper
40843,pig
40844,eyeglasses
40845,skyscraper
40846,bulldozer
40847,harp
40848,keyboard
40849,snowman
40850,skyscraper
40851,snowman
40852,skyscraper
40853,eyeglasses
40854,violin
40855,bulldozer
40856,keyboard
40857,snowman
40858,eyeglasses
40859,skyscraper
40860,bulldozer
40861,banana
40862,eyeglasses
40863,spider
40864,harp
40865,eyeglasses
40866,hand
40867,snowman
40868,bulldozer
40869,foot
40870,laptop
40871,chair
40872,bulldozer
40873,hand
40874,foot
40875,banana
40876,skyscraper
40877,harp
40878,foot
40879,chair
40880,nose
40881,bulldozer
40882,bulldozer
40883,harp
40884,bulldozer
40885,eyeglasses
40886,skyscraper
40887,hand
40888,skyscraper
40889,bulldozer
40890,eyeglasses
40891,skyscraper
40892,chair
40893,eyeglasses
40894,hand
40895,eyeglasses
40896,eyeglasses
40897,skyscraper
40898,banana
40899,banana
40900,harp
40901,skyscraper
40902,harp
40903,eyeglasses
40904,hand
40905,foot
40906,bulldozer
40907,chair
40908,eyeglasses
40909,laptop
40910,skyscraper
40911,violin
40912,skyscraper
40913,eyeglasses
40914,hand
40915,chair
40916,snowman
40917,skyscraper
40918,laptop
40919,spider
40920,harp
40921,hand
40922,violin
40923,spider
40924,foot
40925,pig
40926,keyboard
40927,keyboard
40928,violin
40929,banana
40930,banana
40931,bulldozer
40932,banana
40933,banana
40934,skyscraper
40935,keyboard
40936,eyeglasses
40937,eyeglasses
40938,harp
40939,chair
40940,banana
40941,spider
40942,chair
40943,chair
40944,chair
40945,snowman
40946,skyscraper
40947,laptop
40948,bulldozer
40949,bulldozer
40950,harp
40951,bulldozer
40952,laptop
40953,spider
40954,bulldozer
40955,eyeglasses
40956,pig
40957,skyscraper
40958,harp
40959,nose
40960,bulldozer
40961,nose
40962,bulldozer
40963,skyscraper
40964,keyboard
40965,spider
40966,nose
40967,nose
40968,eyeglasses
40969,foot
40970,spider
40971,keyboard
40972,banana
40973,harp
40974,keyboard
40975,hand
40976,skyscraper
40977,eyeglasses
40978,skyscraper
40979,eyeglasses
40980,harp
40981,harp
40982,skyscraper
40983,laptop
40984,eyeglasses
40985,laptop
40986,hand
40987,bulldozer
40988,spider
40989,foot
40990,laptop
40991,eyeglasses
40992,pig
40993,eyeglasses
40994,nose
40995,spider
40996,eyeglasses
40997,harp
40998,spider
40999,nose
41000,bulldozer
41001,eyeglasses
41002,bulldozer
41003,spider
41004,eyeglasses
41005,skyscraper
41006,chair
41007,bulldozer
41008,spider
41009,spider
41010,foot
41011,violin
41012,skyscraper
41013,skyscraper
41014,foot
41015,harp
41016,harp
41017,spider
41018,eyeglasses
41019,harp
41020,foot
41021,eyeglasses
41022,chair
41023,skyscraper
41024,eyeglasses
41025,bulldozer
41026,banana
41027,spider
41028,eyeglasses
41029,eyeglasses
41030,skyscraper
41031,spider
41032,foot
41033,snowman
41034,spider
41035,skyscraper
41036,spider
41037,hand
41038,foot
41039,chair
41040,foot
41041,eyeglasses
41042,eyeglasses
41043,laptop
41044,spider
41045,laptop
41046,chair
41047,laptop
41048,skyscraper
41049,bulldozer
41050,eyeglasses
41051,keyboard
41052,eyeglasses
41053,keyboard
41054,foot
41055,nose
41056,keyboard
41057,keyboard
41058,banana
41059,pig
41060,laptop
41061,eyeglasses
41062,eyeglasses
41063,nose
41064,eyeglasses
41065,nose
41066,laptop
41067,laptop
41068,snowman
41069,snowman
41070,banana
41071,skyscraper
41072,hand
41073,foot
41074,eyeglasses
41075,hand
41076,nose
41077,skyscraper
41078,bulldozer
41079,nose
41080,laptop
41081,foot
41082,hand
41083,laptop
41084,banana
41085,skyscraper
41086,bulldozer
41087,skyscraper
41088,banana
41089,snowman
41090,eyeglasses
41091,bulldozer
41092,laptop
41093,laptop
41094,keyboard
41095,bulldozer
41096,skyscraper
41097,spider
41098,skyscraper
41099,eyeglasses
41100,foot
41101,snowman
41102,eyeglasses
41103,skyscraper
41104,foot
41105,eyeglasses
41106,bulldozer
41107,skyscraper
41108,harp
41109,eyeglasses
41110,eyeglasses
41111,violin
41112,keyboard
41113,spider
41114,banana
41115,laptop
41116,violin
41117,violin
41118,hand
41119,banana
41120,spider
41121,bulldozer
41122,eyeglasses
41123,violin
41124,foot
41125,chair
41126,keyboard
41127,chair
41128,laptop
41129,snowman
41130,eyeglasses
41131,laptop
41132,skyscraper
41133,keyboard
41134,eyeglasses
41135,skyscraper
41136,banana
41137,foot
41138,eyeglasses
41139,harp
41140,skyscraper
41141,snowman
41142,keyboard
41143,keyboard
41144,keyboard
41145,spider
41146,eyeglasses
41147,eyeglasses
41148,skyscraper
41149,keyboard
41150,snowman
41151,skyscraper
41152,bulldozer
41153,skyscraper
41154,keyboard
41155,skyscraper
41156,eyeglasses
41157,chair
41158,banana
41159,eyeglasses
41160,snowman
41161,banana
41162,skyscraper
41163,snowman
41164,nose
41165,bulldozer
41166,skyscraper
41167,harp
41168,hand
41169,snowman
41170,eyeglasses
41171,bulldozer
41172,skyscraper
41173,skyscraper
41174,violin
41175,eyeglasses
41176,skyscraper
41177,hand
41178,bulldozer
41179,spider
41180,nose
41181,spider
41182,snowman
41183,skyscraper
41184,snowman
41185,bulldozer
41186,chair
41187,bulldozer
41188,violin
41189,chair
41190,pig
41191,chair
41192,eyeglasses
41193,pig
41194,harp
41195,laptop
41196,eyeglasses
41197,snowman
41198,bulldozer
41199,bulldozer
41200,hand
41201,eyeglasses
41202,foot
41203,spider
41204,harp
41205,bulldozer
41206,foot
41207,keyboard
41208,banana
41209,pig
41210,eyeglasses
41211,nose
41212,snowman
41213,hand
41214,banana
41215,snowman
41216,hand
41217,laptop
41218,skyscraper
41219,keyboard
41220,laptop
41221,laptop
41222,eyeglasses
41223,foot
41224,keyboard
41225,skyscraper
41226,nose
41227,skyscraper
41228,foot
41229,harp
41230,eyeglasses
41231,skyscraper
41232,banana
41233,harp
41234,bulldozer
41235,bulldozer
41236,laptop
41237,pig
41238,spider
41239,eyeglasses
41240,bulldozer
41241,eyeglasses
41242,foot
41243,laptop
41244,snowman
41245,nose
41246,harp
41247,skyscraper
41248,laptop
41249,eyeglasses
41250,banana
41251,bulldozer
41252,hand
41253,eyeglasses
41254,chair
41255,bulldozer
41256,eyeglasses
41257,bulldozer
41258,skyscraper
41259,harp
41260,keyboard
41261,eyeglasses
41262,eyeglasses
41263,nose
41264,eyeglasses
41265,harp
41266,laptop
41267,bulldozer
41268,chair
41269,spider
41270,spider
41271,snowman
41272,laptop
41273,bulldozer
41274,spider
41275,laptop
41276,eyeglasses
41277,bulldozer
41278,spider
41279,laptop
41280,snowman
41281,eyeglasses
41282,eyeglasses
41283,violin
41284,pig
41285,keyboard
41286,chair
41287,keyboard
41288,chair
41289,foot
41290,nose
41291,foot
41292,eyeglasses
41293,harp
41294,laptop
41295,harp
41296,bulldozer
41297,eyeglasses
41298,eyeglasses
41299,chair
41300,banana
41301,hand
41302,bulldozer
41303,skyscraper
41304,banana
41305,violin
41306,eyeglasses
41307,skyscraper
41308,eyeglasses
41309,skyscraper
41310,hand
41311,harp
41312,foot
41313,hand
41314,eyeglasses
41315,violin
41316,eyeglasses
41317,snowman
41318,bulldozer
41319,chair
41320,laptop
41321,skyscraper
41322,eyeglasses
41323,laptop
41324,pig
41325,skyscraper
41326,nose
41327,laptop
41328,keyboard
41329,eyeglasses
41330,harp
41331,hand
41332,skyscraper
41333,skyscraper
41334,foot
41335,skyscraper
41336,violin
41337,spider
41338,harp
41339,skyscraper
41340,banana
41341,eyeglasses
41342,snowman
41343,violin
41344,laptop
41345,bulldozer
41346,foot
41347,harp
41348,laptop
41349,eyeglasses
41350,chair
41351,skyscraper
41352,harp
41353,skyscraper
41354,laptop
41355,harp
41356,harp
41357,skyscraper
41358,spider
41359,banana
41360,skyscraper
41361,skyscraper
41362,eyeglasses
41363,bulldozer
41364,laptop
41365,bulldozer
41366,spider
41367,eyeglasses
41368,snowman
41369,skyscraper
41370,snowman
41371,eyeglasses
41372,skyscraper
41373,pig
41374,nose
41375,harp
41376,banana
41377,bulldozer
41378,harp
41379,banana
41380,laptop
41381,skyscraper
41382,violin
41383,banana
41384,keyboard
41385,eyeglasses
41386,eyeglasses
41387,banana
41388,chair
41389,spider
41390,foot
41391,spider
41392,bulldozer
41393,pig
41394,skyscraper
41395,spider
41396,skyscraper
41397,banana
41398,harp
41399,eyeglasses
41400,banana
41401,chair
41402,snowman
41403,snowman
41404,laptop
41405,banana
41406,skyscraper
41407,eyeglasses
41408,bulldozer
41409,harp
41410,nose
41411,violin
41412,spider
41413,skyscraper
41414,eyeglasses
41415,bulldozer
41416,chair
41417,eyeglasses
41418,pig
41419,eyeglasses
41420,spider
41421,bulldozer
41422,bulldozer
41423,bulldozer
41424,pig
41425,nose
41426,eyeglasses
41427,laptop
41428,pig
41429,spider
41430,spider
41431,skyscraper
41432,keyboard
41433,foot
41434,bulldozer
41435,keyboard
41436,skyscraper
41437,keyboard
41438,foot
41439,chair
41440,keyboard
41441,foot
41442,skyscraper
41443,keyboard
41444,violin
41445,spider
41446,banana
41447,laptop
41448,laptop
41449,skyscraper
41450,bulldozer
41451,harp
41452,skyscraper
41453,harp
41454,skyscraper
41455,keyboard
41456,laptop
41457,harp
41458,keyboard
41459,banana
41460,bulldozer
41461,spider
41462,keyboard
41463,snowman
41464,harp
41465,keyboard
41466,skyscraper
41467,keyboard
41468,banana
41469,chair
41470,harp
41471,pig
41472,foot
41473,eyeglasses
41474,bulldozer
41475,spider
41476,keyboard
41477,keyboard
41478,bulldozer
41479,eyeglasses
41480,skyscraper
41481,eyeglasses
41482,eyeglasses
41483,foot
41484,snowman
41485,chair
41486,hand
41487,laptop
41488,eyeglasses
41489,snowman
41490,harp
41491,eyeglasses
41492,banana
41493,bulldozer
41494,bulldozer
41495,hand
41496,harp
41497,skyscraper
41498,eyeglasses
41499,bulldozer
41500,bulldozer
41501,eyeglasses
41502,eyeglasses
41503,laptop
41504,skyscraper
41505,skyscraper
41506,pig
41507,violin
41508,chair
41509,skyscraper
41510,bulldozer
41511,laptop
41512,snowman
41513,spider
41514,foot
41515,violin
41516,spider
41517,snowman
41518,snowman
41519,nose
41520,laptop
41521,eyeglasses
41522,skyscraper
41523,keyboard
41524,banana
41525,spider
41526,pig
41527,keyboard
41528,foot
41529,skyscraper
41530,chair
41531,bulldozer
41532,skyscraper
41533,eyeglasses
41534,bulldozer
41535,keyboard
41536,eyeglasses
41537,eyeglasses
41538,eyeglasses
41539,eyeglasses
41540,laptop
41541,spider
41542,skyscraper
41543,foot
41544,eyeglasses
41545,keyboard
41546,harp
41547,skyscraper
41548,snowman
41549,eyeglasses
41550,bulldozer
41551,bulldozer
41552,laptop
41553,harp
41554,pig
41555,snowman
41556,bulldozer
41557,pig
41558,pig
41559,laptop
41560,spider
41561,laptop
41562,chair
41563,foot
41564,spider
41565,harp
41566,pig
41567,hand
41568,skyscraper
41569,harp
41570,snowman
41571,hand
41572,chair
41573,bulldozer
41574,laptop
41575,nose
41576,pig
41577,laptop
41578,foot
41579,keyboard
41580,foot
41581,keyboard
41582,skyscraper
41583,bulldozer
41584,laptop
41585,bulldozer
41586,laptop
41587,eyeglasses
41588,snowman
41589,banana
41590,foot
41591,harp
41592,nose
41593,spider
41594,banana
41595,laptop
41596,bulldozer
41597,foot
41598,violin
41599,spider
41600,spider
41601,eyeglasses
41602,pig
41603,hand
41604,nose
41605,eyeglasses
41606,bulldozer
41607,laptop
41608,chair
41609,laptop
41610,keyboard
41611,pig
41612,foot
41613,bulldozer
41614,nose
41615,spider
41616,spider
41617,eyeglasses
41618,bulldozer
41619,bulldozer
41620,skyscraper
41621,laptop
41622,nose
41623,keyboard
41624,eyeglasses
41625,hand
41626,keyboard
41627,foot
41628,laptop
41629,skyscraper
41630,chair
41631,chair
41632,spider
41633,skyscraper
41634,skyscraper
41635,nose
41636,keyboard
41637,spider
41638,banana
41639,pig
41640,eyeglasses
41641,spider
41642,skyscraper
41643,eyeglasses
41644,keyboard
41645,nose
41646,eyeglasses
41647,harp
41648,keyboard
41649,harp
41650,hand
41651,hand
41652,bulldozer
41653,eyeglasses
41654,bulldozer
41655,banana
41656,laptop
41657,chair
41658,eyeglasses
41659,laptop
41660,laptop
41661,spider
41662,skyscraper
41663,snowman
41664,chair
41665,keyboard
41666,bulldozer
41667,laptop
41668,laptop
41669,keyboard
41670,eyeglasses
41671,skyscraper
41672,bulldozer
41673,snowman
41674,banana
41675,foot
41676,banana
41677,banana
41678,eyeglasses
41679,laptop
41680,bulldozer
41681,hand
41682,violin
41683,spider
41684,nose
41685,chair
41686,banana
41687,eyeglasses
41688,snowman
41689,banana
41690,skyscraper
41691,bulldozer
41692,keyboard
41693,snowman
41694,eyeglasses
41695,eyeglasses
41696,foot
41697,hand
41698,harp
41699,eyeglasses
41700,keyboard
41701,chair
41702,eyeglasses
41703,banana
41704,eyeglasses
41705,eyeglasses
41706,harp
41707,snowman
41708,bulldozer
41709,keyboard
41710,eyeglasses
41711,spider
41712,spider
41713,nose
41714,nose
41715,skyscraper
41716,nose
41717,keyboard
41718,keyboard
41719,skyscraper
41720,eyeglasses
41721,chair
41722,banana
41723,snowman
41724,harp
41725,eyeglasses
41726,bulldozer
41727,laptop
41728,snowman
41729,bulldozer
41730,pig
41731,harp
41732,eyeglasses
41733,eyeglasses
41734,chair
41735,pig
41736,spider
41737,laptop
41738,spider
41739,bulldozer
41740,harp
41741,hand
41742,violin
41743,eyeglasses
41744,snowman
41745,bulldozer
41746,eyeglasses
41747,banana
41748,spider
41749,pig
41750,skyscraper
41751,eyeglasses
41752,keyboard
41753,foot
41754,bulldozer
41755,chair
41756,eyeglasses
41757,snowman
41758,foot
41759,skyscraper
41760,spider
41761,keyboard
41762,banana
41763,skyscraper
41764,pig
41765,eyeglasses
41766,chair
41767,eyeglasses
41768,banana
41769,snowman
41770,spider
41771,harp
41772,nose
41773,bulldozer
41774,spider
41775,nose
41776,eyeglasses
41777,bulldozer
41778,keyboard
41779,skyscraper
41780,eyeglasses
41781,skyscraper
41782,eyeglasses
41783,banana
41784,spider
41785,bulldozer
41786,hand
41787,skyscraper
41788,chair
41789,skyscraper
41790,hand
41791,chair
41792,banana
41793,snowman
41794,hand
41795,spider
41796,pig
41797,bulldozer
41798,laptop
41799,spider
41800,eyeglasses
41801,keyboard
41802,harp
41803,bulldozer
41804,banana
41805,violin
41806,skyscraper
41807,laptop
41808,laptop
41809,chair
41810,banana
41811,chair
41812,bulldozer
41813,keyboard
41814,banana
41815,banana
41816,pig
41817,foot
41818,snowman
41819,bulldozer
41820,banana
41821,foot
41822,banana
41823,skyscraper
41824,bulldozer
41825,laptop
41826,spider
41827,violin
41828,eyeglasses
41829,eyeglasses
41830,bulldozer
41831,bulldozer
41832,snowman
41833,bulldozer
41834,banana
41835,banana
41836,chair
41837,spider
41838,snowman
41839,eyeglasses
41840,skyscraper
41841,bulldozer
41842,eyeglasses
41843,bulldozer
41844,hand
41845,harp
41846,skyscraper
41847,foot
41848,laptop
41849,eyeglasses
41850,laptop
41851,harp
41852,pig
41853,bulldozer
41854,skyscraper
41855,foot
41856,bulldozer
41857,hand
41858,chair
41859,spider
41860,nose
41861,skyscraper
41862,foot
41863,bulldozer
41864,eyeglasses
41865,snowman
41866,skyscraper
41867,skyscraper
41868,hand
41869,spider
41870,bulldozer
41871,pig
41872,bulldozer
41873,skyscraper
41874,foot
41875,keyboard
41876,skyscraper
41877,laptop
41878,eyeglasses
41879,laptop
41880,snowman
41881,bulldozer
41882,skyscraper
41883,hand
41884,laptop
41885,banana
41886,laptop
41887,skyscraper
41888,banana
41889,laptop
41890,skyscraper
41891,bulldozer
41892,skyscraper
41893,skyscraper
41894,skyscraper
41895,keyboard
41896,bulldozer
41897,violin
41898,hand
41899,violin
41900,snowman
41901,harp
41902,laptop
41903,skyscraper
41904,eyeglasses
41905,laptop
41906,foot
41907,bulldozer
41908,chair
41909,chair
41910,eyeglasses
41911,laptop
41912,bulldozer
41913,banana
41914,foot
41915,eyeglasses
41916,violin
41917,banana
41918,skyscraper
41919,keyboard
41920,laptop
41921,laptop
41922,spider
41923,harp
41924,hand
41925,harp
41926,eyeglasses
41927,keyboard
41928,snowman
41929,pig
41930,hand
41931,laptop
41932,banana
41933,violin
41934,chair
41935,snowman
41936,laptop
41937,keyboard
41938,skyscraper
41939,bulldozer
41940,laptop
41941,snowman
41942,chair
41943,chair
41944,banana
41945,laptop
41946,eyeglasses
41947,spider
41948,harp
41949,bulldozer
41950,spider
41951,bulldozer
41952,skyscraper
41953,skyscraper
41954,keyboard
41955,nose
41956,chair
41957,skyscraper
41958,hand
41959,eyeglasses
41960,bulldozer
41961,skyscraper
41962,pig
41963,eyeglasses
41964,skyscraper
41965,skyscraper
41966,spider
41967,eyeglasses
41968,foot
41969,spider
41970,pig
41971,eyeglasses
41972,harp
41973,eyeglasses
41974,laptop
41975,bulldozer
41976,snowman
41977,banana
41978,skyscraper
41979,spider
41980,violin
41981,skyscraper
41982,violin
41983,nose
41984,laptop
41985,pig
41986,banana
41987,violin
41988,banana
41989,eyeglasses
41990,chair
41991,foot
41992,chair
41993,eyeglasses
41994,laptop
41995,bulldozer
41996,violin
41997,foot
41998,laptop
41999,hand
42000,spider
42001,pig
42002,bulldozer
42003,laptop
42004,skyscraper
42005,laptop
42006,banana
42007,violin
42008,harp
42009,spider
42010,laptop
42011,snowman
42012,bulldozer
42013,chair
42014,spider
42015,nose
42016,hand
42017,hand
42018,keyboard
42019,violin
42020,eyeglasses
42021,snowman
42022,keyboard
42023,violin
42024,keyboard
42025,violin
42026,eyeglasses
42027,laptop
42028,eyeglasses
42029,keyboard
42030,eyeglasses
42031,chair
42032,violin
42033,eyeglasses
42034,hand
42035,eyeglasses
42036,eyeglasses
42037,skyscraper
42038,spider
42039,bulldozer
42040,laptop
42041,laptop
42042,chair
42043,pig
42044,bulldozer
42045,snowman
42046,nose
42047,skyscraper
42048,harp
42049,harp
42050,keyboard
42051,harp
42052,eyeglasses
42053,laptop
42054,hand
42055,skyscraper
42056,bulldozer
42057,pig
42058,keyboard
42059,eyeglasses
42060,pig
42061,laptop
42062,hand
42063,eyeglasses
42064,chair
42065,spider
42066,keyboard
42067,skyscraper
42068,eyeglasses
42069,snowman
42070,keyboard
42071,pig
42072,keyboard
42073,spider
42074,foot
42075,nose
42076,laptop
42077,banana
42078,skyscraper
42079,eyeglasses
42080,pig
42081,eyeglasses
42082,eyeglasses
42083,eyeglasses
42084,violin
42085,harp
42086,chair
42087,keyboard
42088,banana
42089,snowman
42090,laptop
42091,skyscraper
42092,bulldozer
42093,laptop
42094,laptop
42095,spider
42096,laptop
42097,bulldozer
42098,banana
42099,banana
42100,harp
42101,laptop
42102,violin
42103,nose
42104,spider
42105,snowman
42106,foot
42107,bulldozer
42108,bulldozer
42109,harp
42110,eyeglasses
42111,keyboard
42112,spider
42113,skyscraper
42114,laptop
42115,banana
42116,bulldozer
42117,snowman
42118,keyboard
42119,keyboard
42120,snowman
42121,spider
42122,foot
42123,skyscraper
42124,nose
42125,laptop
42126,chair
42127,hand
42128,eyeglasses
42129,keyboard
42130,chair
42131,foot
42132,chair
42133,bulldozer
42134,eyeglasses
42135,eyeglasses
42136,bulldozer
42137,spider
42138,hand
42139,eyeglasses
42140,banana
42141,snowman
42142,spider
42143,spider
42144,spider
42145,banana
42146,keyboard
42147,spider
42148,spider
42149,hand
42150,spider
42151,snowman
42152,laptop
42153,eyeglasses
42154,eyeglasses
42155,foot
42156,spider
42157,laptop
42158,laptop
42159,bulldozer
42160,pig
42161,pig
42162,eyeglasses
42163,chair
42164,laptop
42165,bulldozer
42166,spider
42167,banana
42168,violin
42169,snowman
42170,laptop
42171,harp
42172,chair
42173,spider
42174,eyeglasses
42175,eyeglasses
42176,spider
42177,eyeglasses
42178,banana
42179,eyeglasses
42180,laptop
42181,bulldozer
42182,skyscraper
42183,violin
42184,nose
42185,eyeglasses
42186,laptop
42187,banana
42188,nose
42189,skyscraper
42190,violin
42191,bulldozer
42192,keyboard
42193,laptop
42194,skyscraper
42195,bulldozer
42196,laptop
42197,eyeglasses
42198,spider
42199,harp
42200,spider
42201,bulldozer
42202,skyscraper
42203,laptop
42204,banana
42205,keyboard
42206,spider
42207,snowman
42208,skyscraper
42209,eyeglasses
42210,banana
42211,violin
42212,chair
42213,eyeglasses
42214,violin
42215,hand
42216,skyscraper
42217,keyboard
42218,banana
42219,laptop
42220,bulldozer
42221,eyeglasses
42222,spider
42223,keyboard
42224,laptop
42225,eyeglasses
42226,banana
42227,bulldozer
42228,keyboard
42229,eyeglasses
42230,nose
42231,spider
42232,keyboard
42233,foot
42234,bulldozer
42235,bulldozer
42236,skyscraper
42237,eyeglasses
42238,eyeglasses
42239,snowman
42240,skyscraper
42241,harp
42242,pig
42243,skyscraper
42244,harp
42245,pig
42246,nose
42247,foot
42248,harp
42249,skyscraper
42250,pig
42251,bulldozer
42252,pig
42253,eyeglasses
42254,keyboard
42255,keyboard
42256,bulldozer
42257,harp
42258,snowman
42259,violin
42260,harp
42261,nose
42262,skyscraper
42263,snowman
42264,laptop
42265,snowman
42266,bulldozer
42267,chair
42268,hand
42269,laptop
42270,bulldozer
42271,keyboard
42272,keyboard
42273,banana
42274,keyboard
42275,foot
42276,banana
42277,spider
42278,nose
42279,bulldozer
42280,laptop
42281,snowman
42282,eyeglasses
42283,bulldozer
42284,spider
42285,bulldozer
42286,bulldozer
42287,banana
42288,eyeglasses
42289,nose
42290,eyeglasses
42291,banana
42292,eyeglasses
42293,pig
42294,laptop
42295,chair
42296,pig
42297,keyboard
42298,eyeglasses
42299,chair
42300,violin
42301,skyscraper
42302,laptop
42303,hand
42304,hand
42305,bulldozer
42306,eyeglasses
42307,skyscraper
42308,laptop
42309,spider
42310,foot
42311,hand
42312,eyeglasses
42313,eyeglasses
42314,keyboard
42315,spider
42316,eyeglasses
42317,hand
42318,skyscraper
42319,skyscraper
42320,eyeglasses
42321,bulldozer
42322,laptop
42323,skyscraper
42324,banana
42325,chair
42326,banana
42327,foot
42328,skyscraper
42329,skyscraper
42330,bulldozer
42331,skyscraper
42332,spider
42333,nose
42334,eyeglasses
42335,keyboard
42336,violin
42337,spider
42338,spider
42339,snowman
42340,foot
42341,bulldozer
42342,snowman
42343,harp
42344,nose
42345,laptop
42346,skyscraper
42347,eyeglasses
42348,foot
42349,eyeglasses
42350,eyeglasses
42351,bulldozer
42352,spider
42353,skyscraper
42354,keyboard
42355,harp
42356,skyscraper
42357,banana
42358,bulldozer
42359,skyscraper
42360,skyscraper
42361,banana
42362,eyeglasses
42363,banana
42364,eyeglasses
42365,foot
42366,chair
42367,pig
42368,pig
42369,laptop
42370,pig
42371,spider
42372,spider
42373,spider
42374,laptop
42375,skyscraper
42376,eyeglasses
42377,violin
42378,bulldozer
42379,eyeglasses
42380,spider
42381,skyscraper
42382,pig
42383,skyscraper
42384,nose
42385,skyscraper
42386,violin
42387,bulldozer
42388,skyscraper
42389,skyscraper
42390,spider
42391,banana
42392,hand
42393,eyeglasses
42394,foot
42395,skyscraper
42396,nose
42397,harp
42398,chair
42399,laptop
42400,banana
42401,hand
42402,hand
42403,bulldozer
42404,snowman
42405,harp
42406,laptop
42407,skyscraper
42408,skyscraper
42409,eyeglasses
42410,laptop
42411,banana
42412,laptop
42413,pig
42414,eyeglasses
42415,banana
42416,foot
42417,laptop
42418,spider
42419,foot
42420,snowman
42421,bulldozer
42422,eyeglasses
42423,foot
42424,spider
42425,bulldozer
42426,chair
42427,hand
42428,foot
42429,skyscraper
42430,bulldozer
42431,spider
42432,spider
42433,chair
42434,snowman
42435,keyboard
42436,hand
42437,skyscraper
42438,keyboard
42439,chair
42440,laptop
42441,foot
42442,eyeglasses
42443,banana
42444,harp
42445,banana
42446,keyboard
42447,foot
42448,skyscraper
42449,spider
42450,snowman
42451,hand
42452,keyboard
42453,violin
42454,eyeglasses
42455,eyeglasses
42456,foot
42457,spider
42458,banana
42459,skyscraper
42460,laptop
42461,harp
42462,keyboard
42463,chair
42464,banana
42465,eyeglasses
42466,violin
42467,eyeglasses
42468,spider
42469,bulldozer
42470,keyboard
42471,keyboard
42472,foot
42473,chair
42474,laptop
42475,keyboard
42476,banana
42477,chair
42478,eyeglasses
42479,laptop
42480,banana
42481,chair
42482,hand
42483,eyeglasses
42484,eyeglasses
42485,bulldozer
42486,eyeglasses
42487,eyeglasses
42488,eyeglasses
42489,skyscraper
42490,laptop
42491,laptop
42492,foot
42493,banana
42494,laptop
42495,chair
42496,nose
42497,bulldozer
42498,laptop
42499,laptop
42500,nose
42501,spider
42502,laptop
42503,spider
42504,violin
42505,spider
42506,spider
42507,chair
42508,skyscraper
42509,skyscraper
42510,banana
42511,laptop
42512,bulldozer
42513,nose
42514,bulldozer
42515,banana
42516,eyeglasses
42517,laptop
42518,snowman
42519,hand
42520,banana
42521,hand
42522,keyboard
42523,pig
42524,keyboard
42525,eyeglasses
42526,pig
42527,snowman
42528,bulldozer
42529,foot
42530,spider
42531,laptop
42532,bulldozer
42533,chair
42534,chair
42535,bulldozer
42536,laptop
42537,violin
42538,snowman
42539,hand
42540,keyboard
42541,spider
42542,nose
42543,eyeglasses
42544,skyscraper
42545,chair
42546,spider
42547,eyeglasses
42548,spider
42549,pig
42550,chair
42551,hand
42552,snowman
42553,nose
42554,eyeglasses
42555,keyboard
42556,keyboard
42557,bulldozer
42558,banana
42559,keyboard
42560,snowman
42561,spider
42562,snowman
42563,snowman
42564,pig
42565,spider
42566,hand
42567,foot
42568,nose
42569,keyboard
42570,harp
42571,keyboard
42572,skyscraper
42573,snowman
42574,harp
42575,chair
42576,hand
42577,snowman
42578,keyboard
42579,nose
42580,nose
42581,keyboard
